COD_IBGE;MUNICIPIO;COD_REGIAO_COVID;REGIAO_COVID;BAIRRO;QUANTIDADE_CASOS
430060;ALVORADA;7;PORTO ALEGRE - R10;MARIO QUINTANA;6
430060;ALVORADA;7;PORTO ALEGRE - R10;MARIO QUINTANA / SUMARE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MEDIANEIRA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MENINO DEUS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MENINO JESUS DE PRAGA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;MERIA REGINA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MNARIA REGINA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MONT SERRAT;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MONTE BELO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MORADA DA COLINA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MORADA GAUCHA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MORRO SANTANA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;MORUBI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MORUMBI;3
430060;ALVORADA;7;PORTO ALEGRE - R10;MORUNGAVA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;MRIA REGINA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;MRINGA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;N;2
430060;ALVORADA;7;PORTO ALEGRE - R10;N ALVORADA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;N AMERICANA;11
430060;ALVORADA;7;PORTO ALEGRE - R10;N S APARECIDA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;N.I;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NAMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NAO INFORMADO;382
430060;ALVORADA;7;PORTO ALEGRE - R10;NAVEGANTES;2
430060;ALVORADA;7;PORTO ALEGRE - R10;NI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NO VA AMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NONA AMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOSSA SENHORA APARECIDA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;NOSSA SENHORA DAS GRACAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOSSA SENHORA DE FATIMA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOSSA SRA APARECIDA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA  AMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA ALVORADA;170
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA ALVORDA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA AMERICANA;381
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA AMERICNA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA ESPERANCA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA FORMOZA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA GLEBA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA LAVORADA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA PETROLOPIS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA PETROPOLES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA PETROPOLIS;14
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA PETROPOLIS /FORMOSA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVA SETEMBRINA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;NOVAQ AMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NSRA DE FATIMA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NULL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;NV ALVORADA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;OESTE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;OLARIA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;ONZE DE ABRIL;30
430060;ALVORADA;7;PORTO ALEGRE - R10;P;1
430060;ALVORADA;7;PORTO ALEGRE - R10;P DA FIGUEIRA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;P DO FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;P FEIJO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;P S CAETANO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PAASSO DO FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PADRE FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PANTANO DO SUL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARATI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARECIDA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE 35;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE DA MATRIZ;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE DOS MAIAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE DOS PINUS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE INDIO JARI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE IPIRANGA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE MARECHAL RONDON;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE SAO CAETANO;3
430060;ALVORADA;7;PORTO ALEGRE - R10;PARQUE UMBU;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PARTENON;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DA AREIA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DA FIGUEIRA;10
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DA FIGUEIRA VILA TIJUCA;4
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DAS PEDRAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DE FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DO FEIJO;558
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DO FEIJOP;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DO FIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO DOFEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO FEIJO;60
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSO FUNDO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSODO FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSOS DO FEIJO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSOS DOS FERREIROS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PASSSO DO FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PEDRAS BRANCAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PEROTIN;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PETROPOLIS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIARATINI;2
430060;ALVORADA;7;PORTO ALEGRE - R10;PINDORAMA;18
430060;ALVORADA;7;PORTO ALEGRE - R10;PINDORAMA MARIA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;PINHAL NOBRE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRAINI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRARTINI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRATI NI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRATINI;1339
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRATINI (JARDIM REPRISE 1);1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRATRINI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRITINI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PIRTINI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PITATINI;2
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTAL BELA VISTA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTAL DA  BELA VISTA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTAL DA BELA VIST;2
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTAL DA BELA VISTA;7
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTAL DA BELA VISTA ';2
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTO ALEGRE;6
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTO AVERDE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTO VERDE;277
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTO VERDE';1
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTO VERDES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PORTO XV;1
430060;ALVORADA;7;PORTO ALEGRE - R10;POTRO VERDE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PQ DOS SANTOS MAIAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PQ INDUSTRIAL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PQ MADEPINHO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PRESIDIO MASCULINO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PRIMAVERA;29
430060;ALVORADA;7;PORTO ALEGRE - R10;PRIMVERA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PRO MARAR;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PRO MORADA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PRO MORAR;7
430060;ALVORADA;7;PORTO ALEGRE - R10;PRO-MORAR;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PROGRESSO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PROMORAR;2
430060;ALVORADA;7;PORTO ALEGRE - R10;PROMORAR REPRISE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PROTASIO ALVES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PRQ AGUA VIVA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;PSS FEIJO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;R TIJUCA,;1
430060;ALVORADA;7;PORTO ALEGRE - R10;R. HERBERT GERMANO SCHNEIDER;1
430060;ALVORADA;7;PORTO ALEGRE - R10;REPRISE;14
430060;ALVORADA;7;PORTO ALEGRE - R10;REPRISE 1;1
430060;ALVORADA;7;PORTO ALEGRE - R10;REPRISE I;1
430060;ALVORADA;7;PORTO ALEGRE - R10;REPRISE IV;1
430060;ALVORADA;7;PORTO ALEGRE - R10;REPRISSE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;RESTINGA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;RIO BRANCO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;ROCA GRANDE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;RONDOM;1
430060;ALVORADA;7;PORTO ALEGRE - R10;RUA DOUTOR JOAO INACIO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;RUBEM BERTA;37
430060;ALVORADA;7;PORTO ALEGRE - R10;RUBEN BERTA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;S LOURENCO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;S PEDRO;3
430060;ALVORADA;7;PORTO ALEGRE - R10;SALAME;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SALINAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SALOM''E;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SALOM'E;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SALOME;217
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA BARABARA II;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA BARBARA;138
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA BARBARA 2;6
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA BARBARA II;7
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA CECILIA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA CLARA;18
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA HELENA;20
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA ISABEL;3
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA LUZIA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA ROSA;5
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA ROSA DE LIMA;8
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTA TEREZA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SANTOS DUMONT;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO  FRANCISCO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO 'PEDRO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO BORJA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO CAETANO;57
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO CAETNO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO CAITANO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO FRANCISCO;19
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO FRANCISCO - FORMOZA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO GERALDO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO JOSE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO JUDAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO LORENCO;3
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO LOURENCO;13
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO LUCAS;3
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO LUIS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO LUIZ;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO PEDR5O;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO PEDRO;188
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO PEDRO - PIRATINI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SAO SEBASTIAO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SARANDI;12
430060;ALVORADA;7;PORTO ALEGRE - R10;SATELA MARIS;2
430060;ALVORADA;7;PORTO ALEGRE - R10;SAUDE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SEM INF;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SETEMBRINA;5
430060;ALVORADA;7;PORTO ALEGRE - R10;SETEMBRINO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SILVEIRA MARTINS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SITIO DE ACUDES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SITIO DO ACUDES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SITIO DOS ACUDES;49
430060;ALVORADA;7;PORTO ALEGRE - R10;SITIO DOS ACUDES - UMBU;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SITIOS DO ACUDES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SITIU DOS ASSUDES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SLOME;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SN;1
430060;ALVORADA;7;PORTO ALEGRE - R10;STA BARBARA;6
430060;ALVORADA;7;PORTO ALEGRE - R10;STA HE.LENA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;STA.BARBARA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;STELA MARIS;87
430060;ALVORADA;7;PORTO ALEGRE - R10;STELLA MARES;1
430060;ALVORADA;7;PORTO ALEGRE - R10;STELLA MARIAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;STELLA MARIS;449
430060;ALVORADA;7;PORTO ALEGRE - R10;STELLA MARIS.;2
430060;ALVORADA;7;PORTO ALEGRE - R10;STIO DO ACUDE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;STTELA MARIS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;SUAMARE;2
430060;ALVORADA;7;PORTO ALEGRE - R10;SUAMRE;3
430060;ALVORADA;7;PORTO ALEGRE - R10;SUMARE;1645
430060;ALVORADA;7;PORTO ALEGRE - R10;SUMRE;2
430060;ALVORADA;7;PORTO ALEGRE - R10;TABATINGA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TAIBE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TAIMBE;27
430060;ALVORADA;7;PORTO ALEGRE - R10;TARUMA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TERRA NOVA;164
430060;ALVORADA;7;PORTO ALEGRE - R10;TERRA NOVA III A;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TERRANOVA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TIJICA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TIJUCA;762
430060;ALVORADA;7;PORTO ALEGRE - R10;TORDILHO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;TOROTAMA;11
430060;ALVORADA;7;PORTO ALEGRE - R10;TRE FIGUEIRAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TRES FIGUEIRAS;43
430060;ALVORADA;7;PORTO ALEGRE - R10;TRES PINHEIRO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TRES PINHEIROS;2
430060;ALVORADA;7;PORTO ALEGRE - R10;TUJUCA;4
430060;ALVORADA;7;PORTO ALEGRE - R10;TUOA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;TUPA;93
430060;ALVORADA;7;PORTO ALEGRE - R10;TYJUCA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UIMBU;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UMB;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UMBI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UMBU;1292
430060;ALVORADA;7;PORTO ALEGRE - R10;UMBU 02;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UMBU 2;4
430060;ALVORADA;7;PORTO ALEGRE - R10;UMBU II;2
430060;ALVORADA;7;PORTO ALEGRE - R10;UMBUM;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UNBU;1
430060;ALVORADA;7;PORTO ALEGRE - R10;UNIAO;6
430060;ALVORADA;7;PORTO ALEGRE - R10;UNIAO SUMARE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;URLANDIA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;V FO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;V INTERSUL;2
430060;ALVORADA;7;PORTO ALEGRE - R10;V. APARECIDA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VARGAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VASCONCELOS;2
430060;ALVORADA;7;PORTO ALEGRE - R10;VIAMAO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VIANOPOLIS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VIDA NOVA;15
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA  MARIA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA AGRITER;2
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA AMERICANA;12
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA APARECIDA;13
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA APRECIDA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA AUGUSTA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA AUGUSTA MENEGU;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA BARCELLOS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA CACHOEIRINHA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA CEDRO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA CENTRAL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA CLEDI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA DAS FIGUEIRAS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA ELSA;6
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA ELZA;16
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA FIGUEIRA;2
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA FONTORA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA FONTOURA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA FORMOSA;5
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA GERMANIA;4
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA ICARAI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA INTERSUL;6
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA ISABEL;40
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA IZABEL;5
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA JOAO PESSOA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA JUNDIAI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA MARIA;14
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA MARINGA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA PIRATINI;4
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA PRIMAVERA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA PRINCESA IZABEL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA SAO FRANCISCO;2
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA SAO PEDRO;4
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA SUMARE;3
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA TAINBE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA TIJUCA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA TORDILHO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA TOROTAMA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA TUPA;88
430060;ALVORADA;7;PORTO ALEGRE - R10;VILA UNIAO;3
430060;ALVORADA;7;PORTO ALEGRE - R10;VILZA IZABEL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VISTA ALEGRE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL AMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL CEDRO;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL FIGUEIRA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL HELENITA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL INTERSUL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL IZABEL;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL JUNDIAI;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL MARIA REGINA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL MARINGA;3
430060;ALVORADA;7;PORTO ALEGRE - R10;VL N AMERICANA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL TUPA;1
430060;ALVORADA;7;PORTO ALEGRE - R10;VL. SUMARE;1
430060;ALVORADA;7;PORTO ALEGRE - R10;WOSOCRIS;1
430060;ALVORADA;7;PORTO ALEGRE - R10;X;1
430060;ALVORADA;7;PORTO ALEGRE - R10;XX;2
430060;ALVORADA;7;PORTO ALEGRE - R10;XXX;1
430060;ALVORADA;7;PORTO ALEGRE - R10;XXXX;1
430160;BAGÉ;16;BAGE - R22;'PASSO DAS PEDRAS;1
430160;BAGÉ;16;BAGE - R22;-;1
430160;BAGÉ;16;BAGE - R22;19 DE ABRIL;1
430160;BAGÉ;16;BAGE - R22;19042021;1
430160;BAGÉ;16;BAGE - R22;2 IRMAOS;6
430160;BAGÉ;16;BAGE - R22;298;1
430160;BAGÉ;16;BAGE - R22;384;1
430160;BAGÉ;16;BAGE - R22;469;1
430160;BAGÉ;16;BAGE - R22;?ASSO DAS PEDRAS;2
430160;BAGÉ;16;BAGE - R22;A ALAMEIDA;1
430160;BAGÉ;16;BAGE - R22;A ALMEIDA;1
430160;BAGÉ;16;BAGE - R22;A. ALMEIDA;1
430160;BAGÉ;16;BAGE - R22;ABERTA DO CERRO;1
430160;BAGÉ;16;BAGE - R22;ACEGUA;2
430160;BAGÉ;16;BAGE - R22;ACSA;1
430160;BAGÉ;16;BAGE - R22;ADAO PEDRA;1
430160;BAGÉ;16;BAGE - R22;AEROPORTO;16
430160;BAGÉ;16;BAGE - R22;AGROVILA;1
430160;BAGÉ;16;BAGE - R22;ALCIDES;1
430160;BAGÉ;16;BAGE - R22;ALCIDES ALMEIDA;48
430160;BAGÉ;16;BAGE - R22;ALCIDES ALMEIDAS;1
430160;BAGÉ;16;BAGE - R22;ALTO DA STA CASA;1
430160;BAGÉ;16;BAGE - R22;ANJOS;1
430160;BAGÉ;16;BAGE - R22;ARVOREZINA;1
430160;BAGÉ;16;BAGE - R22;ARVOREZINHA;155
430160;BAGÉ;16;BAGE - R22;ARVORIZINHA;2
430160;BAGÉ;16;BAGE - R22;ASTRO ALVES;1
430160;BAGÉ;16;BAGE - R22;AUXILIADORA;2
430160;BAGÉ;16;BAGE - R22;AV. ESPANHA;1
430160;BAGÉ;16;BAGE - R22;AVENIDA ESPANHA;1
430160;BAGÉ;16;BAGE - R22;AVEZEDO;1
430160;BAGÉ;16;BAGE - R22;AZEVEDO;10
430160;BAGÉ;16;BAGE - R22;B GETULIO VARGAS;1
430160;BAGÉ;16;BAGE - R22;BAGE;8
430160;BAGÉ;16;BAGE - R22;BAIRRO BONITO;3
430160;BAGÉ;16;BAGE - R22;BAIRRO DAS LARANJEIRAS;1
430160;BAGÉ;16;BAGE - R22;BAIRRO IBAJE;1
430160;BAGÉ;16;BAGE - R22;BAIRRO IVONE;2
430160;BAGÉ;16;BAGE - R22;BAIRRO KENNEDY;1
430160;BAGÉ;16;BAGE - R22;BAIRRO LARANJEIRA;1
430160;BAGÉ;16;BAGE - R22;BAIRRO UNIAO;1
430160;BAGÉ;16;BAGE - R22;BALANCA;12
430160;BAGÉ;16;BAGE - R22;BANHADO DOS CARNEIROS;1
430160;BAGÉ;16;BAGE - R22;BCENTRO;1
430160;BAGÉ;16;BAGE - R22;BELA VISTA;9
430160;BAGÉ;16;BAGE - R22;BGV;1
430160;BAGÉ;16;BAGE - R22;BL B2;1
430160;BAGÉ;16;BAGE - R22;BONITO;59
430160;BAGÉ;16;BAGE - R22;BOTAFOGO;1
430160;BAGÉ;16;BAGE - R22;BRASIL;1
430160;BAGÉ;16;BAGE - R22;BRUM;46
430160;BAGÉ;16;BAGE - R22;C;115
430160;BAGÉ;16;BAGE - R22;C ALVES;2
430160;BAGÉ;16;BAGE - R22;C GOMES;2
430160;BAGÉ;16;BAGE - R22;C. GOMES;1
430160;BAGÉ;16;BAGE - R22;CAATRO ALVES;2
430160;BAGÉ;16;BAGE - R22;CAMILO GOMES;85
430160;BAGÉ;16;BAGE - R22;CAMPANHA;1
430160;BAGÉ;16;BAGE - R22;CAMPANHA SERRILHADA;2
430160;BAGÉ;16;BAGE - R22;CANTRO;2
430160;BAGÉ;16;BAGE - R22;CASA;1
430160;BAGÉ;16;BAGE - R22;CASCA;1
430160;BAGÉ;16;BAGE - R22;CASTRO;2
430160;BAGÉ;16;BAGE - R22;CASTRO  ALVES;1
430160;BAGÉ;16;BAGE - R22;CASTRO ALBVES;1
430160;BAGÉ;16;BAGE - R22;CASTRO ALCVES;1
430160;BAGÉ;16;BAGE - R22;CASTRO ALEVS;1
